DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2020-08-01 00:00:00,4135001,SYNTHETIC_INVERTER,42.54617449970302,38.67834045427547,9.669585113568868,9.669585113568868
2020-08-01 00:15:00,4135001,SYNTHETIC_INVERTER,82.86843221075549,75.33493837341408,28.503319706922387,28.503319706922387
2020-08-01 00:30:00,4135001,SYNTHETIC_INVERTER,72.9657311304804,66.33248284589128,45.086440418395206,45.086440418395206
2020-08-01 00:45:00,4135001,SYNTHETIC_INVERTER,70.55247644896455,64.13861495360413,61.12109415679624,61.12109415679624
2020-08-01 01:00:00,4135001,SYNTHETIC_INVERTER,49.45221729125563,44.95656117386875,72.36023445026342,72.36023445026342
2020-08-01 01:15:00,4135001,SYNTHETIC_INVERTER,74.26888402799503,67.5171672981773,89.23952627480776,89.23952627480774
2020-08-01 01:30:00,4135001,SYNTHETIC_INVERTER,79.58388492055147,72.34898629141043,107.32677284766035,107.32677284766035
2020-08-01 01:45:00,4135001,SYNTHETIC_INVERTER,86.22490249060156,78.38627499145596,126.92334159552435,126.92334159552433
2020-08-01 02:00:00,4135001,SYNTHETIC_INVERTER,72.29535184335221,65.72304713032018,143.35410337810438,143.35410337810438
2020-08-01 02:15:00,4135001,SYNTHETIC_INVERTER,83.39609193966913,75.81462903606284,162.3077606371201,162.30776063712008
2020-08-01 02:30:00,4135001,SYNTHETIC_INVERTER,68.54224682826629,62.31113348024207,177.8855440071806,177.8855440071806
2020-08-01 02:45:00,4135001,SYNTHETIC_INVERTER,57.53068482436288,52.300622567602616,190.96069964908128,190.96069964908128
2020-08-01 03:00:00,4135001,SYNTHETIC_INVERTER,86.25027872786359,78.4093442980578,210.56303572359573,210.56303572359573
2020-08-01 03:15:00,4135001,SYNTHETIC_INVERTER,75.78864957358158,68.89877233961961,227.78772880850062,227.78772880850065
2020-08-01 03:30:00,4135001,SYNTHETIC_INVERTER,75.88780908732952,68.98891735211774,245.03495814653007,245.03495814653007
2020-08-01 03:45:00,4135001,SYNTHETIC_INVERTER,66.05528771578795,60.05026155980723,260.0475235364819,260.0475235364819
2020-08-01 04:00:00,4135001,SYNTHETIC_INVERTER,65.92916148499343,59.935601349994016,275.0314238739804,275.0314238739804
2020-08-01 04:15:00,4135001,SYNTHETIC_INVERTER,85.45520844696702,77.68655313360638,294.45306215738196,294.45306215738196
2020-08-01 04:30:00,4135001,SYNTHETIC_INVERTER,78.4073074148496,71.27937037713599,312.272904751666,312.272904751666
2020-08-01 04:45:00,4135001,SYNTHETIC_INVERTER,55.4638114564896,50.42164677862691,324.8783164463227,324.8783164463227
2020-08-01 05:00:00,4135001,SYNTHETIC_INVERTER,66.61771548707495,60.5615595337045,340.0187063297488,340.0187063297488
2020-08-01 05:15:00,4135001,SYNTHETIC_INVERTER,67.09996294428562,60.99996631298692,355.26869790799554,355.26869790799554
2020-08-01 05:30:00,4135001,SYNTHETIC_INVERTER,51.84881994556509,47.13529085960462,367.0525206228967,367.0525206228967
2020-08-01 05:45:00,4135001,SYNTHETIC_INVERTER,48.04517965998499,43.6774360545318,377.97187963652965,377.97187963652965
2020-08-01 06:00:00,4135001,SYNTHETIC_INVERTER,70.75537445584438,64.32306768713124,394.05264655831246,394.05264655831246
2020-08-01 06:15:00,4135001,SYNTHETIC_INVERTER,128.13939935113015,116.49036304648195,423.17523731993293,423.17523731993293
2020-08-01 06:30:00,4135001,SYNTHETIC_INVERTER,229.1032803129716,208.2757093754287,475.2441646637901,475.2441646637901
2020-08-01 06:45:00,4135001,SYNTHETIC_INVERTER,258.7407295210146,235.21884501910415,534.0488759185662,534.0488759185662
2020-08-01 07:00:00,4135001,SYNTHETIC_INVERTER,374.7260370500501,340.6600336818637,619.2138843390321,619.2138843390321
2020-08-01 07:15:00,4135001,SYNTHETIC_INVERTER,463.9282266426841,421.75293331153097,724.6521176669148,724.6521176669148
2020-08-01 07:30:00,4135001,SYNTHETIC_INVERTER,536.0601650471405,487.3274227701276,846.4839733594467,846.4839733594467
2020-08-01 07:45:00,4135001,SYNTHETIC_INVERTER,584.957919632631,531.7799269387555,979.4289550941356,979.4289550941356
2020-08-01 08:00:00,4135001,SYNTHETIC_INVERTER,618.7133535283451,562.4666850257682,1120.0456263505775,1120.0456263505778
2020-08-01 08:15:00,4135001,SYNTHETIC_INVERTER,717.606365319761,652.3694230179646,1283.1379821050689,1283.1379821050689
2020-08-01 08:30:00,4135001,SYNTHETIC_INVERTER,823.2827107293434,748.4388279357667,1470.2476890890105,1470.2476890890105
2020-08-01 08:45:00,4135001,SYNTHETIC_INVERTER,848.0795296592205,770.9813905992913,1662.9930367388333,1662.9930367388333
2020-08-01 09:00:00,4135001,SYNTHETIC_INVERTER,923.3012909108037,839.3648099189123,1872.8342392185614,1872.8342392185614
2020-08-01 09:15:00,4135001,SYNTHETIC_INVERTER,947.7310022020691,861.5736383655174,2088.2276488099405,2088.2276488099405
