DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-08-01 00:00:00,12.574449100231009,12.438159667103594,0.0
2020-08-01 00:15:00,11.897390997628307,13.00868061681258,0.0
2020-08-01 00:30:00,10.661082705319544,10.488245088415418,0.0
2020-08-01 00:45:00,11.923471292075094,10.375677966444908,0.0
2020-08-01 01:00:00,11.136171271518846,12.453222807978085,0.0
2020-08-01 01:15:00,11.239004811145241,10.570352164575816,0.0
2020-08-01 01:30:00,11.250706322294686,12.49785223620552,0.0
2020-08-01 01:45:00,10.833736125503318,11.847423063304703,0.0
2020-08-01 02:00:00,12.142495008978376,13.503841715606095,0.0
2020-08-01 02:15:00,11.084297671360636,10.34151069695123,0.0
2020-08-01 02:30:00,11.310100510231306,11.528771684120457,0.0
2020-08-01 02:45:00,11.60209408613633,11.840057661827714,0.0
2020-08-01 03:00:00,11.539605883923429,11.259998406781742,0.0
2020-08-01 03:15:00,11.662597745363689,9.882189710882349,0.0
2020-08-01 03:30:00,12.447308829526087,13.606048981016537,0.0
2020-08-01 03:45:00,12.144606995795247,11.336533133965796,0.0
2020-08-01 04:00:00,12.240432799293657,12.06700916424056,0.0
2020-08-01 04:15:00,12.876197774644789,12.834211840073271,0.0
2020-08-01 04:30:00,12.77490217187368,14.5396670393644,0.0
2020-08-01 04:45:00,13.265391870808084,14.01541608742558,0.0
2020-08-01 05:00:00,14.147221990731476,13.195414929086,0.0
2020-08-01 05:15:00,13.81700475349863,12.868983447307807,0.0
2020-08-01 05:30:00,14.164045886773984,14.50824795901003,0.0
2020-08-01 05:45:00,14.752877264954057,15.241314575392138,0.0
2020-08-01 06:00:00,14.919950023142805,15.74488816245839,0.026501088547649605
2020-08-01 06:15:00,15.846126194802313,16.1409311718275,0.0009478051742921392
2020-08-01 06:30:00,16.531693391200545,18.521537638742224,0.10315569161262553
2020-08-01 06:45:00,16.73220245922361,20.169778899342745,0.1599083532846659
2020-08-01 07:00:00,17.537991942552697,21.385399696675588,0.19841948966790512
2020-08-01 07:15:00,17.878911068177196,24.39263349106601,0.26169397138518036
2020-08-01 07:30:00,18.31663602355283,24.659062439812544,0.34912001455046
2020-08-01 07:45:00,17.89314516450735,25.626952631748082,0.3867366289985932
2020-08-01 08:00:00,19.342513590245986,28.146782858317245,0.46455418469260096
2020-08-01 08:15:00,19.920337536141528,29.056318528784136,0.45049761987337517
2020-08-01 08:30:00,20.411309895271042,32.36382573679284,0.5407617203907203
2020-08-01 08:45:00,20.79504319969863,32.273382307197224,0.5927129795905435
2020-08-01 09:00:00,21.82964633191078,34.1395535396675,0.6043893499505792
2020-08-01 09:15:00,20.90150183360113,35.347133457411644,0.6755968410228272
2020-08-01 09:30:00,23.176285927130536,37.57411257301006,0.7229899796824623
